File.Name,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Projected.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.1.mm2,Volume.Diameter.Range.1.mm3
POEM2021_T035_L010_2022.05.05_115849_018_IAC.png,Full,45,58,68.662982,0.844706,7.613769,0.120747,0.102916,0.356767,133.750335,1.015375,26.301858,0.389,68.662982,8.371754,26.301858,1.015375
POEM2021_T035_L010_2022.05.19_150738_019_IAC.png,Full,42,54,66.284802,0.814666,8.160747,0.135892,0.133093,0.353682,127.629364,1.169742,28.439024,0.315,66.284802,9.049318,28.439024,1.169742
POEM2021_T035_L010_2022.06.02_114747_020_IAC.png,Full,51,57,79.517106,0.716827,10.168691,0.142377,0.133093,0.483852,153.718173,1.603886,35.649896,0.367,79.517106,11.347714,35.649896,1.603886
POEM2021_T035_L010_2022.06.17_120601_021_IAC.png,Full,35,25,46.082302,0.542508,4.905223,0.11379,0.092623,0.363109,92.675634,0.615739,16.539361,0.353,46.082302,5.264642,16.539361,0.615739
POEM2021_T035_L010_2022.06.28_113121_022_IAC.png,Full,36,41,50.902284,0.805465,5.501004,0.118545,0.105544,0.376443,100.323816,0.736037,19.041895,0.31,50.902284,6.061223,19.041895,0.736037
POEM2021_T035_L010_2022.07.22_120710_023_IAC.png,Full,39,33,62.680604,0.526479,6.174534,0.103969,0.09838,0.296682,127.008731,0.629851,20.492742,0.321,62.680604,6.521751,20.492742,0.629851
POEM2021_T035_L010_2022.08.04_114934_024_IAC.png,Full,56,49,75.068265,0.652739,8.080488,0.116382,0.102916,0.334579,149.581302,1.013071,27.269818,0.316,75.068265,8.679668,27.269818,1.013071
POEM2021_T035_L010_2022.08.17_121058_025_IAC.png,Full,67,43,86.840745,0.495159,7.924808,0.097519,0.090651,0.300049,174.762009,0.778596,26.540499,0.345,86.840745,8.446744,26.540499,0.778596
POEM2021_T035_L012_2021.04.16_105100_001_KS.png,Full,2,0,2.491817,0,0.149151,0.062068,0.067568,0.086529,5.052162,0.008149,0.48907,0.069,2.491817,0.155676,0.48907,0.008149
POEM2021_T035_L012_2021.04.27_122408_002_KS.png,Full,2,0,0.295939,0,0.054237,0.156153,0.162162,0.199525,0.937913,0.005988,0.146831,0.077,0.295939,0.046738,0.146831,0.005988
POEM2021_T035_L012_2021.05.29_180309_003_KS.png,Full,2,0,6.243408,0,0.855095,0.141332,0.148649,0.189189,12.658534,0.102166,2.766124,0.064,6.243408,0.880485,2.766124,0.102166
POEM2021_T035_L012_2021.06.11_171532_004_KS.png,Full,4,0,4.516875,0,0.532642,0.120344,0.121622,0.162162,9.414049,0.052631,1.70285,0.054,4.516875,0.542034,1.70285,0.052631
POEM2021_T035_L012_2021.06.23_100923_005_IAC.png,Full,8,2,8.516011,0.234852,0.671932,0.082657,0.086529,0.124588,17.184066,0.050753,2.213353,0.223,8.516011,0.704532,2.213353,0.050753
POEM2021_T035_L012_2021.07.10_115453_006_KS.png,Full,53,45,83.096573,0.541539,7.881118,0.102933,0.095555,0.397444,165.974748,0.788246,26.752181,0.338,83.096573,8.514899,26.752181,0.788246
POEM2021_T035_L012_2021.07.26_132524_007_IAC.png,Full,38,14,43.792185,0.319692,3.011779,0.072834,0.072772,0.157593,88.359161,0.197406,10.03339,0.364,43.792185,3.193142,10.03339,0.197406
POEM2021_T035_L012_2021.08.04_114558_008_IAC.png,Full,48,16,53.43606,0.299423,3.872124,0.076927,0.072772,0.219984,107.522291,0.279804,12.902314,0.337,53.43606,4.106934,12.902314,0.279804
POEM2021_T035_L012_2021.09.03_150446_009_IAC.png,Full,22,14,25.894022,0.540665,2.549945,0.104214,0.097447,0.249177,52.291838,0.27181,8.548617,0.399,25.894022,2.721109,8.548617,0.27181
POEM2021_T035_L012_2021.09.20_135155_010_IAC.png,Full,23,10,35.927258,0.27834,4.159149,0.123878,0.121622,0.253896,73.022673,0.467056,13.939676,0.357,35.927258,4.436233,13.939676,0.467056
POEM2021_T035_L012_2021.10.18_164359_011_BD.png,Full,32,19,40.480647,0.46936,4.03593,0.103923,0.105544,0.256757,83.127462,0.386629,13.27901,0.302,40.480647,4.225936,13.27901,0.386629
POEM2021_T035_L012_2021.11.24_095427_012_IAC.png,Full,31,16,37.560307,0.425982,4.284149,0.121297,0.097447,0.31807,76.129889,0.60141,14.388314,0.308,37.560307,4.579039,14.388314,0.60141
POEM2021_T035_L012_2021.12.10_120352_013_IAC.png,Full,28,11,31.866501,0.34519,3.804054,0.127721,0.108108,0.302171,64.80413,0.556573,12.82049,0.294,31.866501,4.078886,12.82049,0.556573
POEM2021_T035_L012_2022.02.14_114955_014_IAC.png,Full,11,9,20.508569,0.438841,2.669375,0.136909,0.133093,0.266528,41.58555,0.360104,8.894051,0.26,20.508569,2.829836,8.894051,0.360104
POEM2021_T035_L012_2022.03.18_135607_015_IAC.png,Full,19,25,28.709277,0.870799,3.377374,0.127794,0.121622,0.284105,55.795924,0.44032,11.544767,0.285,28.709277,3.674813,11.544767,0.44032
POEM2021_T035_L012_2022.04.12_123446_016_IAC.png,Full,35,28,42.972484,0.65158,5.6833,0.139156,0.137811,0.258175,86.968036,0.733742,18.908201,0.32,42.972484,6.018667,18.908201,0.733742
POEM2021_T035_L012_2022.04.26_120605_017_IAC.png,Full,33,64,63.140095,1.013619,8.90641,0.161789,0.137811,0.58873,120.968439,1.714005,32.256977,0.356,63.140095,10.266811,32.256977,1.714005
POEM2021_T035_L012_2022.05.05_115904_018_IAC.png,Full,49,77,88.762097,0.867487,12.470873,0.167259,0.133093,0.705426,167.986759,2.862941,46.871322,0.413,88.762097,14.919218,46.871322,2.862941
POEM2021_T035_L012_2022.05.19_150747_019_IAC.png,Full,62,78,105.211543,0.741364,13.89454,0.153737,0.127486,0.691834,202.963317,2.698878,50.646796,0.419,105.211543,16.121376,50.646796,2.698878
POEM2021_T035_L012_2022.06.02_114756_020_IAC.png,Full,88,136,158.841355,0.8562,20.687135,0.15382,0.121622,0.901464,300.985918,4.206817,76.524801,0.419,158.841355,24.358601,76.524801,4.206817
POEM2021_T035_L012_2022.06.17_120611_021_IAC.png,Full,92,109,138.339733,0.787915,13.873996,0.117013,0.095555,0.491156,261.194398,1.966742,50.613582,0.367,138.339733,16.109832,50.613582,1.966742
POEM2021_T035_L012_2022.06.28_113131_022_IAC.png,Full,71,68,101.317997,0.671154,9.686998,0.105937,0.095555,0.547589,198.693911,1.092237,33.535383,0.347,101.317997,10.67374,33.535383,1.092237
POEM2021_T035_L012_2022.07.22_120722_023_IAC.png,Full,64,50,92.989735,0.537694,8.355551,0.097605,0.082199,0.405405,185.620717,0.851098,28.361245,0.367,92.989735,9.027277,28.361245,0.851098
POEM2021_T035_L012_2022.08.04_114942_024_IAC.png,Full,66,59,93.561192,0.630603,9.181245,0.108864,0.094595,0.380544,183.273043,1.073498,31.843021,0.345,93.561192,10.135561,31.843021,1.073498
POEM2021_T035_L012_2022.08.17_121107_025_IAC.png,Full,79,53,99.391307,0.533246,8.978406,0.101561,0.086529,0.416295,194.979061,1.029937,31.533475,0.325,99.391307,10.03586,31.533475,1.029937
POEM2021_T035_L014_2021.04.16_105108_001_KS.png,Full,4,0,2.134786,0,0.140157,0.064927,0.057333,0.162162,4.569468,0.008938,0.441954,0.213,2.134786,0.140678,0.441954,0.008938
POEM2021_T035_L014_2021.04.27_122417_002_KS.png,Full,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POEM2021_T035_L014_2021.05.29_180316_003_KS.png,Full,8,1,4.541234,0.220204,0.462975,0.095302,0.067568,0.310811,9.953492,0.048906,1.408479,0.141,4.541234,0.448333,1.408479,0.048906
POEM2021_T035_L014_2021.06.11_171603_004_KS.png,Full,2,0,3.214557,0,0.44412,0.152519,0.169324,0.277274,6.488765,0.066226,1.56507,0.056,3.214557,0.498177,1.56507,0.066226
POEM2021_T035_L014_2021.06.23_100933_005_IAC.png,Full,2,0,5.264914,0,0.395864,0.076934,0.076444,0.151086,10.897972,0.025117,1.268726,0.066,5.264914,0.403848,1.268726,0.025117
POEM2021_T035_L014_2021.07.10_115501_006_KS.png,Full,10,8,31.717949,0.252223,3.781182,0.125666,0.1282,0.271954,64.203451,0.432053,12.505912,0.295,31.717949,3.978948,12.505912,0.432053
POEM2021_T035_L014_2021.07.26_132534_007_IAC.png,Full,12,7,17.567885,0.398454,1.682798,0.100608,0.094595,0.217899,35.730763,0.161685,5.630396,0.273,17.567885,1.791626,5.630396,0.161685
POEM2021_T035_L014_2021.08.04_114607_008_IAC.png,Full,24,7,27.42216,0.255268,2.329575,0.090293,0.085467,0.217899,55.537468,0.198566,7.797496,0.277,27.42216,2.48202,7.797496,0.198566
POEM2021_T035_L014_2021.09.03_150457_009_IAC.png,Full,23,13,38.55115,0.337214,4.676634,0.128716,0.11546,0.303678,77.759145,0.583389,15.607494,0.32,38.55115,4.967435,15.607494,0.583389
POEM2021_T035_L014_2021.09.20_135205_010_IAC.png,Full,32,19,48.661468,0.390453,5.89664,0.127982,0.11546,0.311104,99.238741,0.752103,19.608476,0.33,48.661468,6.241184,19.608476,0.752103
POEM2021_T035_L014_2021.10.18_164408_011_BD.png,Full,44,26,48.321229,0.538066,5.525292,0.121575,0.108949,0.316343,98.838089,0.694187,18.566335,0.382,48.321229,5.907649,18.566335,0.694187
POEM2021_T035_L014_2021.11.24_095436_012_IAC.png,Full,33,18,38.623814,0.466034,4.597106,0.124773,0.114666,0.258175,79.403068,0.570066,15.162904,0.291,38.623814,4.825274,15.162904,0.570066
POEM2021_T035_L014_2021.12.10_120401_013_IAC.png,Full,37,14,35.979192,0.389114,4.371302,0.127993,0.120869,0.289202,73.721301,0.561771,14.456114,0.283,35.979192,4.601524,14.456114,0.561771
POEM2021_T035_L014_2022.02.14_115004_014_IAC.png,Full,31,11,39.829699,0.276176,4.279355,0.113341,0.102916,0.243618,81.832125,0.475985,14.176807,0.259,39.829699,4.512618,14.176807,0.475985
POEM2021_T035_L014_2022.03.18_135615_015_IAC.png,Full,40,29,43.196431,0.671352,5.121941,0.126055,0.11546,0.357789,87.352438,0.659775,17.188239,0.347,43.196431,5.469183,17.188239,0.659775
POEM2021_T035_L014_2022.04.12_123456_016_IAC.png,Full,50,50,55.119433,0.907121,6.711103,0.129793,0.11546,0.357023,111.075976,0.906505,22.538697,0.356,55.119433,7.17429,22.538697,0.906505
POEM2021_T035_L014_2022.04.26_120626_017_IAC.png,Full,68,110,96.344325,1.141738,14.714162,0.17069,0.13913,0.538001,184.396895,3.117628,51.894902,0.417,96.344325,16.51866,51.894902,3.117628
POEM2021_T035_L014_2022.05.05_115914_018_IAC.png,Full,69,74,93.679302,0.789929,13.096147,0.157187,0.133093,0.550085,182.017178,2.403398,46.048436,0.39,93.679302,14.657672,46.048436,2.403398
POEM2021_T035_L014_2022.05.19_150755_019_IAC.png,Full,76,98,102.425023,0.956797,12.783875,0.139375,0.124588,0.429466,201.202446,1.953077,44.697312,0.372,102.425023,14.227209,44.697312,1.953077
POEM2021_T035_L014_2022.06.02_114808_020_IAC.png,Full,87,74,105.449197,0.70176,12.12678,0.124784,0.108949,0.368847,209.699951,1.572735,41.286986,0.376,105.449197,13.140569,41.286986,1.572735
POEM2021_T035_L014_2022.06.17_120621_021_IAC.png,Full,85,89,122.465114,0.726738,12.399014,0.111145,0.09838,0.400192,239.458653,1.443773,42.632183,0.388,122.465114,13.570245,42.632183,1.443773
POEM2021_T035_L014_2022.06.28_113141_022_IAC.png,Full,81,69,112.239135,0.614759,10.918462,0.105686,0.095555,0.346379,222.840603,1.18012,37.151031,0.351,112.239135,11.824568,37.151031,1.18012
POEM2021_T035_L014_2022.07.22_120732_023_IAC.png,Full,104,94,135.267673,0.694918,14.033053,0.115576,0.09838,0.408546,262.912572,1.777334,48.94156,0.374,135.267673,15.577413,48.94156,1.777334
POEM2021_T035_L014_2022.08.04_114952_024_IAC.png,Full,105,106,140.907604,0.752266,14.898009,0.119936,0.102916,0.527027,274.004952,2.092738,52.962912,0.397,140.907604,16.857844,52.962912,2.092738
POEM2021_T035_L014_2022.08.17_121116_025_IAC.png,Full,89,82,124.844816,0.656815,12.770818,0.111232,0.09838,0.367607,247.492431,1.476279,43.536429,0.357,124.844816,13.854062,43.536429,1.476279
POEM2021_T035_L016_2021.04.16_105117_001_KS.png,Full,5,5,4.485273,1.114759,0.904492,0.218326,0.258175,0.308156,9.067857,0.198504,3.148327,0.221,4.485273,1.002143,3.148327,0.198504
POEM2021_T035_L016_2021.04.27_122427_002_KS.png,Full,5,9,9.710346,0.926847,1.373356,0.148886,0.121622,0.297604,19.574773,0.21131,4.667292,0.096,9.710346,1.485645,4.667292,0.21131
POEM2021_T035_L016_2021.05.29_180325_003_KS.png,Full,4,12,4.897518,2.450221,0.857971,0.195621,0.223688,0.390024,9.508206,0.17743,3.104734,0.257,4.897518,0.988267,3.104734,0.17743
POEM2021_T035_L016_2021.06.11_171613_004_KS.png,Full,22,22,26.700105,0.823967,2.827657,0.112866,0.11546,0.297297,54.13385,0.308601,9.497055,0.276,26.700105,3.023007,9.497055,0.308601
POEM2021_T035_L016_2021.06.23_100944_005_IAC.png,Full,26,24,35.443377,0.677136,4.180789,0.12283,0.120869,0.27826,72.875161,0.506689,13.788765,0.279,35.443377,4.3891,13.788765,0.506689
POEM2021_T035_L016_2021.07.10_115509_006_KS.png,Full,44,31,70.154322,0.441883,7.425767,0.113812,0.108108,0.384601,140.341947,0.825722,25.178914,0.282,70.154322,8.014697,25.178914,0.825722
POEM2021_T035_L016_2021.07.26_132544_007_IAC.png,Full,37,59,70.376124,0.838353,8.252328,0.129648,0.120869,0.371806,135.330371,1.200452,29.118187,0.282,70.376124,9.267316,29.118187,1.200452
POEM2021_T035_L016_2021.08.04_114616_008_IAC.png,Full,37,50,77.869841,0.642097,8.398603,0.115551,0.105544,0.345323,154.040841,0.98673,28.538216,0.482,77.869841,9.083412,28.538216,0.98673
POEM2021_T035_L016_2021.09.03_150507_009_IAC.png,Full,36,61,66.887347,0.911981,8.43435,0.135378,0.124588,0.327128,131.650046,1.128238,28.593466,0.396,66.887347,9.100679,28.593466,1.128238
POEM2021_T035_L016_2021.09.20_135214_010_IAC.png,Full,60,96,87.571231,1.09625,10.739454,0.135244,0.127486,0.386968,169.305013,1.497823,37.343742,0.361,87.571231,11.886882,37.343742,1.497823
POEM2021_T035_L016_2021.10.18_164416_011_BD.png,Full,52,79,82.53543,0.957165,10.127054,0.134367,0.124588,0.357023,160.323814,1.381751,34.926805,0.343,82.53543,11.112701,34.926805,1.381751
POEM2021_T035_L016_2021.11.24_095445_012_IAC.png,Full,41,76,77.886287,0.975782,9.592631,0.134243,0.127486,0.310811,151.21755,1.290374,32.913005,0.3,77.886287,10.474856,32.913005,1.290374
POEM2021_T035_L016_2021.12.10_120410_013_IAC.png,Full,49,71,77.467368,0.916515,9.706903,0.13728,0.133093,0.333759,149.951122,1.321466,33.41814,0.325,77.467368,10.635388,33.41814,1.321466
POEM2021_T035_L016_2022.02.14_115013_014_IAC.png,Full,34,54,69.912427,0.772395,8.411523,0.130003,0.127486,0.29109,136.703719,1.040243,28.584447,0.356,69.912427,9.097808,28.584447,1.040243
POEM2021_T035_L016_2022.03.18_135624_015_IAC.png,Full,33,68,70.542843,0.963953,8.074279,0.123666,0.120869,0.283784,138.446283,0.965272,27.401775,0.371,70.542843,8.720897,27.401775,0.965272
POEM2021_T035_L016_2022.04.12_123507_016_IAC.png,Full,36,48,59.866713,0.801781,6.675493,0.119536,0.114666,0.273628,119.129296,0.771455,22.480316,0.361,59.866713,7.155707,22.480316,0.771455
POEM2021_T035_L016_2022.04.26_120635_017_IAC.png,Full,45,51,64.717399,0.788042,7.121485,0.116851,0.108949,0.285068,129.43606,0.813159,23.801933,0.307,64.717399,7.575806,23.801933,0.813159
POEM2021_T035_L016_2022.05.05_115924_018_IAC.png,Full,40,54,64.878848,0.832321,6.705305,0.11108,0.102916,0.286665,129.052928,0.713483,22.618395,0.3,64.878848,7.19843,22.618395,0.713483
POEM2021_T035_L016_2022.05.19_150803_019_IAC.png,Full,41,44,65.35641,0.673232,6.826607,0.112529,0.105544,0.273294,129.374605,0.7374,23.09289,0.34,65.35641,7.349077,23.09289,0.7374
POEM2021_T035_L016_2022.06.02_114818_020_IAC.png,Full,48,61,82.629433,0.738236,8.400247,0.1105,0.105544,0.296375,161.53199,0.89893,28.659681,0.334,82.629433,9.122272,28.659681,0.89893
POEM2021_T035_L016_2022.06.17_120631_021_IAC.png,Full,67,60,99.537208,0.60279,9.045836,0.098095,0.090651,0.262385,196.350372,0.865677,30.706675,0.363,99.537208,9.772622,30.706675,0.865677
POEM2021_T035_L016_2022.06.28_113152_022_IAC.png,Full,60,69,95.127322,0.725344,8.397827,0.097101,0.086529,0.343998,185.402139,0.826758,29.018715,0.352,95.127322,9.234038,29.018715,0.826758
POEM2021_T035_L016_2022.07.22_120742_023_IAC.png,Full,56,59,84.432692,0.698781,7.449644,0.096007,0.090651,0.281198,166.741978,0.69893,25.42991,0.353,84.432692,8.09252,25.42991,0.69893
POEM2021_T035_L016_2022.08.04_115001_024_IAC.png,Full,63,80,93.530389,0.855337,8.001233,0.094305,0.086529,0.266528,181.432988,0.744589,27.699973,0.342,93.530389,8.814844,27.699973,0.744589
POEM2021_T035_L016_2022.08.17_121125_025_IAC.png,Full,65,57,90.058862,0.632919,7.720827,0.092958,0.085467,0.248443,178.488158,0.697949,26.287786,0.339,90.058862,8.36669,26.287786,0.697949
POEM2021_T035_L018_2021.04.16_105125_001_KS.png,Full,20,15,15.520176,0.966484,1.757944,0.125472,0.095555,0.424333,31.636751,0.27889,6.089882,0.362,15.520176,1.93847,6.089882,0.27889
POEM2021_T035_L018_2021.04.27_122435_002_KS.png,Full,2,0,1.513198,0,0.128652,0.089704,0.095555,0.124588,3.037591,0.010316,0.426445,0.053,1.513198,0.135742,0.426445,0.010316
POEM2021_T035_L018_2021.05.29_180333_003_KS.png,Full,6,0,4.927576,0,0.419056,0.09247,0.086529,0.27027,10.091557,0.037937,1.440152,0.148,4.927576,0.458415,1.440152,0.037937
POEM2021_T035_L018_2021.06.11_171622_004_KS.png,Full,6,0,3.427295,0,0.307022,0.085593,0.078797,0.19111,7.575725,0.025281,0.951979,0.211,3.427295,0.303024,0.951979,0.025281
POEM2021_T035_L018_2021.06.23_100957_005_IAC.png,Full,10,12,6.863501,1.748379,0.840121,0.125807,0.092623,0.337838,14.497272,0.114422,2.732056,0.257,6.863501,0.86964,2.732056,0.114422
POEM2021_T035_L018_2021.07.10_115518_006_KS.png,Full,42,40,95.798509,0.417543,12.151707,0.138448,0.11546,0.513691,187.678798,2.160161,41.896344,0.336,95.798509,13.33602,41.896344,2.160161
POEM2021_T035_L018_2021.07.26_132555_007_IAC.png,Full,65,53,110.595198,0.479225,12.212838,0.12107,0.094595,0.42304,217.467127,1.777874,42.382741,0.359,110.595198,13.490846,42.382741,1.777874
POEM2021_T035_L018_2021.08.04_114625_008_IAC.png,Full,47,27,90.391614,0.2987,9.938322,0.1198,0.090651,0.397444,179.457779,1.471274,34.310771,0.334,90.391614,10.920873,34.310771,1.471274
POEM2021_T035_L018_2021.09.03_150518_009_IAC.png,Full,48,72,79.408228,0.906707,10.858519,0.152308,0.108949,0.489667,152.097447,2.124508,38.671723,0.349,79.408228,12.309592,38.671723,2.124508
POEM2021_T035_L018_2021.09.20_135222_010_IAC.png,Full,39,51,68.562,0.743852,10.001141,0.163674,0.121622,0.551245,134.043171,2.042631,35.722486,0.399,68.562,11.37082,35.722486,2.042631
POEM2021_T035_L018_2021.10.18_164425_011_BD.png,Full,37,63,78.504922,0.802497,11.17595,0.16523,0.135135,0.521629,148.739731,2.217413,40.854771,0.378,78.504922,13.002799,40.854771,2.217413
POEM2021_T035_L018_2021.11.24_095455_012_IAC.png,Full,48,48,67.726577,0.708732,9.424215,0.15415,0.133777,0.354714,131.638027,1.585164,33.113848,0.395,67.726577,10.538657,33.113848,1.585164
POEM2021_T035_L018_2021.12.10_120420_013_IAC.png,Full,37,72,68.200559,1.05571,9.418919,0.151778,0.127486,0.410997,131.892747,1.574867,32.858591,0.425,68.200559,10.459214,32.858591,1.574867
POEM2021_T035_L018_2022.02.14_115021_014_IAC.png,Full,42,56,64.294974,0.870986,8.61345,0.147509,0.124588,0.416295,124.977922,1.414203,30.11933,0.341,64.294974,9.587281,30.11933,1.414203
POEM2021_T035_L018_2022.03.18_135633_015_IAC.png,Full,42,53,66.233499,0.800199,9.047389,0.147392,0.121622,0.40653,131.573719,1.451739,30.972508,0.343,66.233499,9.857952,30.972508,1.451739
POEM2021_T035_L018_2022.04.12_123517_016_IAC.png,Full,61,96,70.753399,1.356825,8.322407,0.132512,0.114666,0.354714,134.957771,1.264481,29.687659,0.368,70.753399,9.449875,29.687659,1.264481
POEM2021_T035_L018_2022.04.26_120645_017_IAC.png,Full,78,127,110.036571,1.154162,13.745343,0.14547,0.120869,0.63571,206.740536,2.435775,50.241218,0.357,110.036571,15.991107,50.241218,2.435775
POEM2021_T035_L018_2022.05.05_115934_018_IAC.png,Full,77,156,131.465281,1.186625,15.783327,0.141218,0.11546,0.614233,244.699924,2.770771,58.387293,0.367,131.465281,18.585253,58.387293,2.770771
POEM2021_T035_L018_2022.05.19_150811_019_IAC.png,Full,73,108,133.109341,0.811363,15.261231,0.127653,0.108949,0.419137,256.531775,2.118925,53.609491,0.382,133.109341,17.063846,53.609491,2.118925
POEM2021_T035_L018_2022.06.02_114827_020_IAC.png,Full,86,155,146.728769,1.056371,15.973247,0.126576,0.108949,0.430104,273.281283,2.300877,58.322902,0.362,146.728769,18.563141,58.322902,2.300877
POEM2021_T035_L018_2022.06.17_120641_021_IAC.png,Full,89,128,145.440396,0.880086,14.782779,0.115309,0.095555,0.416295,277.695525,1.931317,52.738511,0.423,145.440396,16.785961,52.738511,1.931317
POEM2021_T035_L018_2022.06.28_113203_022_IAC.png,Full,86,96,138.867388,0.691307,13.697772,0.11095,0.094595,0.380784,268.058247,1.71689,48.52802,0.347,138.867388,15.446364,48.52802,1.71689
POEM2021_T035_L018_2022.07.22_120752_023_IAC.png,Full,99,105,146.354877,0.717434,14.149242,0.109589,0.090651,0.384601,281.703188,1.7692,50.326969,0.358,146.354877,16.019572,50.326969,1.7692
POEM2021_T035_L018_2022.08.04_115010_024_IAC.png,Full,104,133,155.199858,0.85696,15.027575,0.10865,0.090651,0.397674,297.780472,1.829377,53.07281,0.376,155.199858,16.89063,53.07281,1.829377
POEM2021_T035_L018_2022.08.17_121135_025_IAC.png,Full,95,143,152.312026,0.938862,14.690787,0.109025,0.090651,0.373765,291.395974,1.876876,52.328014,0.384,152.312026,16.653044,52.328014,1.876876
POEM2021_T035_L020_2021.04.16_105134_001_KS.png,Full,2,0,1.060578,0,0.090531,0.083805,0.086529,0.105544,2.459275,0.006138,0.281762,0.064,1.060578,0.089688,0.281762,0.006138
POEM2021_T035_L020_2021.04.27_122444_002_KS.png,Full,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POEM2021_T035_L020_2021.05.29_180342_003_KS.png,Full,2,0,1.022273,0,0.048758,0.049823,0.054054,0.094595,2.110475,0.002295,0.159373,0.053,1.022273,0.05073,0.159373,0.002295
POEM2021_T035_L020_2021.06.11_171632_004_KS.png,Full,3,1,1.713946,0.583449,0.166408,0.110019,0.095555,0.257112,3.259172,0.021491,0.596632,0.055,1.713946,0.189914,0.596632,0.021491
POEM2021_T035_L020_2021.06.23_101008_005_IAC.png,Full,4,0,2.990177,0,0.199142,0.069388,0.068906,0.108949,6.280931,0.011989,0.654762,0.088,2.990177,0.208417,0.654762,0.011989
POEM2021_T035_L020_2021.07.10_115526_006_KS.png,Full,23,13,46.998002,0.276608,5.258629,0.122582,0.094595,0.401103,92.749763,0.696407,18.056923,0.246,46.998002,5.74731,18.056923,0.696407
POEM2021_T035_L020_2021.07.26_132606_007_IAC.png,Full,46,29,68.180965,0.425339,7.202748,0.110792,0.108108,0.315187,139.377927,0.752589,23.881284,0.354,68.180965,7.601649,23.881284,0.752589
POEM2021_T035_L020_2021.08.04_114636_008_IAC.png,Full,24,33,52.17337,0.632507,5.065924,0.101913,0.09838,0.266185,105.812874,0.469698,16.810628,0.349,52.17337,5.350989,16.810628,0.469698
POEM2021_T035_L020_2021.09.03_150530_009_IAC.png,Full,38,22,48.691129,0.451828,4.857469,0.104974,0.105544,0.241737,99.36467,0.465975,16.127551,0.351,48.691129,5.133559,16.127551,0.465975
POEM2021_T035_L020_2021.09.20_135232_010_IAC.png,Full,45,55,67.960881,0.809289,8.3876,0.134033,0.114666,0.461245,134.29208,1.2754,28.873551,0.351,67.960881,9.190737,28.873551,1.2754
POEM2021_T035_L020_2021.10.18_164434_011_BD.png,Full,66,89,110.150021,0.807989,15.240961,0.155953,0.133777,0.459658,212.366923,2.767802,53.835237,0.358,110.150021,17.133253,53.835237,2.767802
POEM2021_T035_L020_2021.11.24_095504_012_IAC.png,Full,67,66,102.3787,0.644665,14.066244,0.149065,0.133777,0.380784,201.784845,2.27139,48.15809,0.36,102.3787,15.329196,48.15809,2.27139
POEM2021_T035_L020_2021.12.10_120429_013_IAC.png,Full,67,77,106.478741,0.723149,14.611943,0.149801,0.133093,0.424118,210.715851,2.404494,50.452836,0.355,106.478741,16.057958,50.452836,2.404494
POEM2021_T035_L020_2022.02.14_115030_014_IAC.png,Full,70,64,100.347104,0.637786,12.791545,0.13873,0.124588,0.435798,197.173594,1.915194,44.036593,0.341,100.347104,14.015599,44.036593,1.915194
POEM2021_T035_L020_2022.03.18_135641_015_IAC.png,Full,71,54,99.65548,0.541867,12.571494,0.135,0.124588,0.382459,199.279083,1.752003,42.32563,0.393,99.65548,13.472666,42.32563,1.752003
POEM2021_T035_L020_2022.04.12_123527_016_IAC.png,Full,84,107,120.316945,0.889318,17.882761,0.163226,0.148649,0.451643,235.712083,3.189655,62.113558,0.402,120.316945,19.767544,62.113558,3.189655
POEM2021_T035_L020_2022.04.26_120655_017_IAC.png,Full,85,115,163.926692,0.701533,24.023649,0.163307,0.135135,0.622502,316.313651,4.613628,84.591933,0.444,163.926692,26.926061,84.591933,4.613628
POEM2021_T035_L020_2022.05.05_115945_018_IAC.png,Full,102,148,176.793733,0.837134,25.264655,0.161871,0.135135,0.510839,334.674594,4.736014,90.153425,0.415,176.793733,28.695048,90.153425,4.736014
POEM2021_T035_L020_2022.05.19_150820_019_IAC.png,Full,95,155,185.510094,0.835534,25.567385,0.157772,0.1282,0.489853,347.375501,4.819102,92.108242,0.4,185.510094,29.31806,92.108242,4.819102
POEM2021_T035_L020_2022.06.02_114838_020_IAC.png,Full,107,125,193.25663,0.646808,25.669695,0.150424,0.120869,0.471426,367.815906,4.627772,91.610187,0.414,193.25663,29.158426,91.610187,4.627772
POEM2021_T035_L020_2022.06.17_120652_021_IAC.png,Full,104,146,200.369068,0.728655,23.833227,0.144196,0.105544,0.878378,375.460022,5.080193,90.53949,0.428,200.369068,28.817678,90.53949,5.080193
POEM2021_T035_L020_2022.06.28_113213_022_IAC.png,Full,88,134,187.358263,0.715207,21.086194,0.126925,0.09838,0.501641,360.760872,3.346532,74.790326,0.404,187.358263,23.804692,74.790326,3.346532
POEM2021_T035_L020_2022.07.22_120805_023_IAC.png,Full,112,129,194.058744,0.664747,22.198137,0.131725,0.102916,0.594595,373.356668,3.965018,80.289905,0.404,194.058744,25.552217,80.289905,3.965018
